Date,Close,High,Low,Open,Volume,Prev_Close,MA_10,MA_50
1981-05-15,0.122768,0.124442004,0.122768,0.122768,4905600,0.119978003,0.1231586009,0.11764506002
1981-05-18,0.125,0.126115993,0.125,0.125,4166400,0.122768,0.1230470016,0.11785712007999999
1981-05-19,0.122768,0.123326004,0.122768,0.123326004,25424000,0.125,0.1227680012,0.11820310002000001
1981-05-20,0.126673996,0.127790004,0.126673996,0.126673996,13283200,0.122768,0.12321440050000002,0.11872765992000002
1981-05-21,0.133928999,0.134487003,0.133928999,0.133928999,32211200,0.126673996,0.12421890039999998,0.11947543995999999
1981-05-22,0.140066996,0.141183004,0.140066996,0.140066996,31427200,0.133928999,0.1257256,0.12026785986
1981-05-26,0.139509007,0.140066996,0.139509007,0.140066996,85344000,0.140066996,0.1274555004,0.12107143998000001
1981-05-27,0.147321001,0.147879004,0.147321001,0.147321001,149497600,0.139509007,0.1299666002,0.12195311994000001
1981-05-28,0.147321001,0.147879004,0.147321001,0.147321001,73987200,0.147321001,0.1325335003,0.12273435996
1981-05-29,0.147879004,0.148438007,0.147879004,0.147879004,59382400,0.147321001,0.1353236004,0.12339284001999999
1981-06-01,0.147879004,0.148438007,0.147879004,0.147879004,51251200,0.147879004,0.1378347008,0.12407364010000001
1981-06-02,0.140625,0.141183004,0.140625,0.141183004,40432000,0.147879004,0.1393972008,0.12458704008
1981-06-03,0.140625,0.141740993,0.140625,0.140625,39446400,0.140625,0.1411829008,0.1250111401
1981-06-04,0.143415004,0.143972993,0.143415004,0.143415004,56067200,0.140625,0.14285700159999998,0.12550220012
1981-06-05,0.141183004,0.141740993,0.141183004,0.141740993,57680000,0.143415004,0.1435824021,0.12599328026
1981-06-08,0.136161,0.136719003,0.136161,0.136719003,93497600,0.141183004,0.14319180250000002,0.12642856032000002
1981-06-09,0.138951004,0.139509007,0.138951004,0.138951004,119593600,0.136161,0.1431360022,0.1269977604
1981-06-10,0.140625,0.142298996,0.140625,0.140625,25222400,0.138951004,0.1424664021,0.12760044040000001
1981-06-11,0.146762997,0.147321001,0.146762997,0.146762997,38976000,0.140625,0.1424106017,0.12834820034
1981-06-12,0.145089,0.145647004,0.145089,0.145647004,25804800,0.146762997,0.1421316013,0.12908480034
1981-06-15,0.144530997,0.145089,0.144530997,0.145089,143763200,0.145089,0.1417968006,0.12962050022
1981-06-16,0.141740993,0.142298996,0.141740993,0.142298996,37251200,0.144530997,0.1419083999,0.1300892401
1981-06-17,0.139509007,0.140066996,0.139509007,0.140066996,27574400,0.141740993,0.1417968006,0.13055800022
1981-06-18,0.138951004,0.140066996,0.138951004,0.139509007,23049600,0.139509007,0.1413504006,0.13103792028
1981-06-19,0.135045007,0.135602996,0.135045007,0.135602996,27507200,0.138951004,0.1407366009,0.13132810042
1981-06-22,0.130022004,0.130579993,0.130022004,0.130579993,10841600,0.135045007,0.14012270129999999,0.13147318049999998
1981-06-23,0.132254004,0.133370996,0.132254004,0.132254004,15030400,0.130022004,0.1394530013,0.1316294205
1981-06-24,0.128905997,0.130022004,0.128905997,0.130022004,23027200,0.132254004,0.138281101,0.13171870036000002
1981-06-25,0.131696001,0.132254004,0.131696001,0.131696001,24259200,0.128905997,0.13677440140000002,0.1318637803
1981-06-26,0.130022004,0.131137997,0.130022004,0.131137997,23788800,0.131696001,0.1352677018,0.1320981404
1981-06-29,0.125558004,0.126673996,0.125558004,0.126673996,10595200,0.130022004,0.1333704025,0.13237716048
1981-06-30,0.116071001,0.116628997,0.116071001,0.116628997,35907200,0.125558004,0.13080340329999998,0.13239948048
1981-07-01,0.114955001,0.115512997,0.114955001,0.115512997,170464000,0.116071001,0.1283480027,0.1322432205
1981-07-02,0.114955001,0.115512997,0.114955001,0.114955001,30284800,0.114955001,0.1259484024,0.13199768052
1981-07-06,0.111048996,0.112164997,0.111048996,0.112164997,16531200,0.114955001,0.12354880129999998,0.13160706058
1981-07-07,0.112164997,0.113280997,0.112164997,0.112164997,15836800,0.111048996,0.1217631006,0.13126108052000002
1981-07-08,0.116628997,0.117187999,0.116628997,0.116628997,16620800,0.112164997,0.12020059990000001,0.1310267006
1981-07-09,0.107701004,0.108259,0.107701004,0.108259,32883200,0.116628997,0.1180801006,0.13065840082
1981-07-10,0.099330001,0.099887997,0.099330001,0.099887997,55171200,0.107701004,0.1148435006,0.13015616076
1981-07-13,0.101562999,0.102121003,0.101562999,0.101562999,45740800,0.099330001,0.1119976001,0.12965394082
1981-07-14,0.106027,0.107143,0.106027,0.106027,19779200,0.101562999,0.1100444997,0.1292410009
1981-07-15,0.108817004,0.109375,0.108817004,0.108817004,10953600,0.106027,0.1093191,0.12889502112
1981-07-16,0.111607,0.112723,0.111607,0.111607,15232000,0.108817004,0.1089842999,0.12861600104
1981-07-17,0.115512997,0.116071001,0.115512997,0.115512997,19824000,0.111607,0.1090400995,0.12848206092
1981-07-20,0.107701004,0.108259,0.107701004,0.108259,23654400,0.115512997,0.1087053003,0.12815840099999998
1981-07-21,0.107143,0.107701004,0.107143,0.107701004,31942400,0.107701004,0.1082031006,0.127801261
1981-07-22,0.101003997,0.102121003,0.101003997,0.102121003,22668800,0.107143,0.1066406006,0.12737714088000002
1981-07-23,0.103794999,0.104353003,0.103794999,0.103794999,34451200,0.101003997,0.1062500001,0.1270088408
1981-07-24,0.107143,0.107701004,0.107143,0.107143,28851200,0.103794999,0.10703130000000001,0.12671866080000002
1981-07-27,0.111607,0.112164997,0.111607,0.111607,17337600,0.107143,0.1080357001,0.12655124074
1981-07-28,0.107701004,0.108259,0.107701004,0.108259,22848000,0.111607,0.1082031005,0.12624990082
1981-07-29,0.106027,0.106585003,0.106027,0.106585003,15500800,0.107701004,0.1079241001,0.12587044082
1981-07-30,0.109932996,0.111048996,0.109932996,0.109932996,9900800,0.106027,0.10775669969999999,0.12561374074
1981-07-31,0.111607,0.112164997,0.111607,0.111607,10953600,0.109932996,0.10736609999999999,0.12531240082
1981-08-03,0.110491,0.111607,0.110491,0.111607,12432000,0.111607,0.10764509959999999,0.12484364084
1981-08-04,0.112164997,0.112723,0.112164997,0.112164997,31673600,0.110491,0.1081472993,0.12428560086
1981-08-05,0.115512997,0.116071001,0.115512997,0.115512997,17494400,0.112164997,0.1095981993,0.12380568065999999
1981-08-06,0.112723,0.113280997,0.112723,0.113280997,10528000,0.115512997,0.1104909994,0.12311372064000001
1981-08-07,0.112723,0.113280997,0.112723,0.112723,9206400,0.112723,0.11104899940000001,0.12242176062
1981-08-10,0.112723,0.112723,0.112723,0.112723,0,0.112723,0.1111605994,0.12171864054
1981-08-11,0.109375,0.110491,0.109375,0.110491,71456000,0.112723,0.11132799900000001,0.12094856046
1981-08-12,0.107143,0.107701004,0.107143,0.107701004,26275200,0.109375,0.111439599,0.12027892046
1981-08-13,0.103794999,0.104353003,0.103794999,0.104353003,27484800,0.107143,0.1108257993,0.11954232043999999
1981-08-14,0.102121003,0.103237003,0.102121003,0.103237003,24192000,0.103794999,0.1098771996,0.11871644042000001
1981-08-17,0.098771997,0.099887997,0.098771997,0.099887997,18905600,0.102121003,0.10870529930000002,0.11786822028000002
1981-08-18,0.096539997,0.097655997,0.096539997,0.097655997,17001600,0.098771997,0.1071427993,0.11707580022
1981-08-19,0.095423996,0.096539997,0.095423996,0.096539997,20675200,0.096539997,0.1051338992,0.11620526006000001
1981-08-20,0.096539997,0.097098,0.096539997,0.096539997,17113600,0.095423996,0.10351559889999999,0.11532356
1981-08-21,0.089844003,0.090960003,0.089844003,0.090960003,41910400,0.096539997,0.10122769920000001,0.11418518012
1981-08-24,0.084262997,0.084821001,0.084262997,0.084821001,23072000,0.089844003,0.09838169890000001,0.11296866006
1981-08-25,0.086496003,0.087053999,0.086496003,0.086496003,40700800,0.084262997,0.09609379920000001,0.11180796018
1981-08-26,0.084821001,0.085378997,0.084821001,0.085378997,33600000,0.086496003,0.0938615993,0.11066956034
1981-08-27,0.085378997,0.085937999,0.085378997,0.085378997,25916800,0.084821001,0.0920199991,0.10958696014000001
1981-08-28,0.089844003,0.090402,0.089844003,0.089844003,38035200,0.085378997,0.0907922991,0.10860482012
1981-08-31,0.089844003,0.090402,0.089844003,0.089844003,40947200,0.089844003,0.08989949970000001,0.10770080004
1981-09-01,0.095423996,0.095982,0.095423996,0.095423996,37027200,0.089844003,0.0897878996,0.10700883988000001
1981-09-02,0.097098,0.097655997,0.097098,0.097098,19376000,0.095423996,0.0899553,0.1063057198
1981-09-03,0.092076004,0.093192004,0.092076004,0.093192004,37475200,0.097098,0.0895089007,0.10556911994
1981-09-04,0.090960003,0.091518,0.090960003,0.091518,15254400,0.092076004,0.08962050070000001,0.10475439997999998
1981-09-08,0.088169999,0.088728003,0.088169999,0.088728003,25446400,0.090960003,0.0900112009,0.10391735988
1981-09-09,0.088169999,0.088728003,0.088169999,0.088169999,30531200,0.088169999,0.0901786005,0.10316959978
1981-09-10,0.088728003,0.089286,0.088728003,0.088728003,34809600,0.088169999,0.0905693007,0.10262273982
1981-09-11,0.087612003,0.088169999,0.087612003,0.088169999,17539200,0.088728003,0.0907926013,0.10207587986
1981-09-14,0.084821001,0.085378997,0.084821001,0.085378997,27686400,0.087612003,0.0902903011,0.10147319986000002
1981-09-15,0.082589,0.083146997,0.082589,0.083146997,19510400,0.084821001,0.0895648008,0.10090399994
1981-09-16,0.080914997,0.081473,0.080914997,0.081473,19353600,0.082589,0.0881139009,0.10027899994
1981-09-17,0.078682996,0.079241,0.078682996,0.079241,19376000,0.080914997,0.0862724005,0.09952007992
1981-09-18,0.079241,0.079798996,0.079241,0.079241,26320000,0.078682996,0.0849889001,0.09895087984
1981-09-21,0.079798996,0.080357,0.079798996,0.079798996,49033600,0.079241,0.0838727994,0.09856025973999999
1981-09-22,0.075335003,0.075893,0.075335003,0.075893,47420800,0.079798996,0.0825892998,0.09803569981999999
1981-09-23,0.073661,0.074777,0.073661,0.074777,28201600,0.075335003,0.0811383999,0.09738837982
1981-09-24,0.073103003,0.073661,0.073103003,0.073661,18300800,0.073661,0.0795758999,0.09667409980000001
1981-09-25,0.063616,0.064732,0.063616,0.064732,34608000,0.073103003,0.0771762996,0.0957142798
1981-09-28,0.064173996,0.064732,0.064173996,0.064173996,91728000,0.063616,0.07511159910000001,0.09468749978
1981-09-29,0.067521997,0.068080001,0.067521997,0.067521997,94684800,0.064173996,0.0736048988,0.09388391964000001
1981-09-30,0.068080001,0.068637997,0.068080001,0.068080001,49996800,0.067521997,0.0723213992,0.09310265966000002
1981-10-01,0.068080001,0.068637997,0.068080001,0.068080001,61129600,0.068080001,0.0712610997,0.09244417974000001
1981-10-02,0.073661,0.074219003,0.073661,0.073661,45046400,0.068080001,0.0707030997,0.09184149976
1981-10-05,0.075893,0.077009,0.075893,0.075893,43097600,0.073661,0.07031250010000001,0.09121649975999999
1981-10-06,0.075335003,0.075893,0.075335003,0.075893,28358400,0.075893,0.07031250010000001,0.09049105982
1981-10-07,0.079798996,0.080914997,0.079798996,0.079798996,38841600,0.075335003,0.0709262997,0.08993301966
1981-10-08,0.082589,0.083146997,0.082589,0.082589,31091200,0.079798996,0.0718748994,0.08946425965999999
1981-10-09,0.083146997,0.084262997,0.083146997,0.083146997,54521600,0.082589,0.0738279991,0.08892853967999999
1981-10-12,0.085937999,0.086496003,0.085937999,0.085937999,27350400,0.083146997,0.0760043994,0.08841515965999999
1981-10-13,0.085937999,0.087053999,0.085937999,0.085937999,44195200,0.085937999,0.07784599960000001,0.08792409963999999
1981-10-14,0.080914997,0.081473,0.080914997,0.081473,30979200,0.085937999,0.0791294992,0.08729909964
1981-10-15,0.082589,0.083146997,0.082589,0.082589,29433600,0.080914997,0.0805803991,0.0866406197
1981-10-16,0.081473,0.082030997,0.081473,0.082030997,36467200,0.082589,0.0813615991,0.08601561969999999
1981-10-19,0.083146997,0.083705001,0.083146997,0.083146997,20585600,0.081473,0.0820869988,0.08542409963999999
1981-10-20,0.087612003,0.088169999,0.087612003,0.087612003,35728000,0.083146997,0.0833146988,0.0849218797
1981-10-21,0.087612003,0.088169999,0.087612003,0.087612003,76899200,0.087612003,0.08409599949999999,0.08448661976
1981-10-22,0.087053999,0.087612003,0.087053999,0.087612003,32278400,0.087612003,0.0845424994,0.08408483973999999
1981-10-23,0.084821001,0.085378997,0.084821001,0.085378997,27910400,0.087053999,0.08470989979999999,0.08370535978000002
1981-10-26,0.084821001,0.085378997,0.084821001,0.084821001,27283200,0.084821001,0.08459819999999998,0.08335935974
1981-10-27,0.086496003,0.087612003,0.086496003,0.086496003,85590400,0.084821001,0.0846540004,0.08311383986
1981-10-28,0.089286,0.089844003,0.089286,0.089286,44172800,0.086496003,0.0854911007,0.08296875992000001
1981-10-29,0.088169999,0.088728003,0.088169999,0.088728003,30486400,0.089286,0.0860492006,0.08282367998
1981-10-30,0.089286,0.089844003,0.089286,0.089286,52729600,0.088169999,0.0868305006,0.08267860004
1981-11-02,0.089286,0.089844003,0.089286,0.089286,36915200,0.089286,0.0874444009,0.08266743998000001
1981-11-03,0.088169999,0.088728003,0.088169999,0.088728003,28380800,0.089286,0.0875002005,0.08274558001999999
1981-11-04,0.085937999,0.086496003,0.085937999,0.086496003,23811200,0.088169999,0.0873328001,0.08273441994000001
1981-11-05,0.079798996,0.080357,0.079798996,0.080357,23363200,0.085937999,0.0866072998,0.08263397984000001
1981-11-06,0.080357,0.080914997,0.080357,0.080357,24595200,0.079798996,0.0861608997,0.0825335399
1981-11-09,0.081473,0.082030997,0.081473,0.081473,20384000,0.080357,0.08582609960000001,0.08236611984
1981-11-10,0.082030997,0.082589,0.082030997,0.082030997,16755200,0.081473,0.085379599,0.08220985972
1981-11-11,0.084262997,0.084821001,0.084262997,0.084262997,27440000,0.082030997,0.0848772987,0.08198663973999999
1981-11-12,0.087053999,0.087612003,0.087053999,0.087053999,39916800,0.084262997,0.0847656987,0.08178575971999999
1981-11-13,0.080914997,0.081473,0.080914997,0.081473,21011200,0.087053999,0.0839285984,0.08156253958000001
1981-11-16,0.079798996,0.080357,0.079798996,0.080357,22556800,0.080914997,0.082979898,0.08133931944
1981-11-17,0.081473,0.082030997,0.081473,0.081473,35414400,0.079798996,0.0823101981,0.08120537946
1981-11-18,0.084262997,0.084821001,0.084262997,0.084262997,29142400,0.081473,0.08214269789999999,0.08112723942000001
1981-11-19,0.084262997,0.084821001,0.084262997,0.084262997,40006400,0.084262997,0.082589098,0.0810379393
1981-11-20,0.084821001,0.085378997,0.084821001,0.084821001,38102400,0.084262997,0.08303549810000001,0.08098211926
1981-11-23,0.080914997,0.082030997,0.080914997,0.082030997,22960000,0.084821001,0.0829796978,0.08090399917999999
1981-11-24,0.080357,0.080914997,0.080357,0.080914997,22153600,0.080914997,0.0828122981,0.08085935918
1981-11-25,0.082030997,0.082589,0.082030997,0.082030997,52550400,0.080357,0.08258909810000001,0.08088167918
1981-11-27,0.084262997,0.084821001,0.084262997,0.084262997,37251200,0.082030997,0.0823099979,0.0809932792
1981-11-30,0.083146997,0.083705001,0.083146997,0.083705001,23968000,0.084262997,0.0825331979,0.08107139914
1981-12-01,0.083146997,0.083705001,0.083146997,0.083146997,23385600,0.083146997,0.082867998,0.08113835915999999
1981-12-02,0.083705001,0.084262997,0.083705001,0.083705001,37564800,0.083146997,0.0830911981,0.08130575912000002
1981-12-03,0.082589,0.083146997,0.082589,0.083146997,20428800,0.083705001,0.0829237984,0.08148431912000001
1981-12-04,0.084821001,0.085378997,0.084821001,0.084821001,137155200,0.082589,0.0829795988,0.08171867908000001
1981-12-07,0.085378997,0.085937999,0.085378997,0.085378997,59292800,0.084821001,0.08303539839999999,0.08215393901999998
1981-12-08,0.083705001,0.084821001,0.083705001,0.084821001,50624000,0.085378997,0.0833143988,0.08254455911999999
1981-12-09,0.084262997,0.084821001,0.084262997,0.084262997,34272000,0.083705001,0.0837049985,0.08287937911999999
1981-12-10,0.084262997,0.084821001,0.084262997,0.084262997,37408000,0.084262997,0.0839281985,0.08320303904000001
1981-12-11,0.083705001,0.084821001,0.083705001,0.084262997,76092800,0.084262997,0.0838723989,0.08351553903999999
1981-12-14,0.080914997,0.082030997,0.080914997,0.082030997,25244800,0.083705001,0.0836491989,0.08366061898
1981-12-15,0.083146997,0.083705001,0.083146997,0.083146997,31315200,0.080914997,0.0836491989,0.08380569892
1981-12-16,0.087053999,0.087612003,0.087053999,0.087053999,65452800,0.083146997,0.08398409870000001,0.08404007883999999
1981-12-17,0.094307996,0.094866,0.094307996,0.094307996,51452800,0.087053999,0.08515599830000001,0.08433025883999999
1981-12-18,0.102121003,0.102678999,0.102121003,0.102121003,71724800,0.094307996,0.0868859985,0.0847208989
1981-12-21,0.097655997,0.098214,0.097655997,0.098214,56403200,0.102121003,0.0881136985,0.0850110789
1981-12-22,0.099330001,0.099887997,0.099330001,0.099330001,53827200,0.097655997,0.0896761985,0.08527891894000002
1981-12-23,0.097098,0.097655997,0.097098,0.097655997,28896000,0.099330001,0.0909596988,0.08550211896
1981-12-24,0.097655997,0.098214,0.097655997,0.097655997,28918400,0.097098,0.0922989988,0.08583693896
1981-12-28,0.093192004,0.094307996,0.093192004,0.094307996,36579200,0.097655997,0.0932476991,0.08604899904
1981-12-29,0.094866,0.095982,0.094866,0.094866,24236800,0.093192004,0.0946427994,0.08631685904
1981-12-30,0.098771997,0.099330001,0.098771997,0.098771997,32188800,0.094866,0.0962052994,0.08662935903999999
1981-12-31,0.098771997,0.099330001,0.098771997,0.098771997,54656000,0.098771997,0.0973770992,0.08685255892
1982-01-04,0.098214,0.098771997,0.098214,0.098771997,71254400,0.098771997,0.09776769960000001,0.08706459886
1982-01-05,0.093192004,0.094307996,0.093192004,0.094307996,35840000,0.098214,0.09687479969999999,0.08718735896
1982-01-06,0.092076004,0.092634,0.092076004,0.092634,66080000,0.093192004,0.0963168004,0.08733245902
1982-01-07,0.084821001,0.085937999,0.084821001,0.085937999,70044800,0.092076004,0.09486590040000001,0.08733245902
1982-01-08,0.088728003,0.089286,0.088728003,0.088728003,56604800,0.084821001,0.0940289007,0.08737709901999999
1982-01-11,0.083146997,0.083705001,0.083146997,0.083705001,33331200,0.088728003,0.0925780007,0.08725431896
1982-01-12,0.080357,0.080914997,0.080357,0.080914997,59920000,0.083146997,0.0912945003,0.08709805898
1982-01-13,0.079798996,0.080357,0.079798996,0.080357,41753600,0.080357,0.08978779989999999,0.0869083189
1982-01-14,0.083705001,0.084262997,0.083705001,0.083705001,25715200,0.079798996,0.0882811003,0.08679669892000001
1982-01-15,0.089286,0.090402,0.089286,0.089286,46704000,0.083705001,0.0873325006,0.08681901893999999
1982-01-18,0.090960003,0.092076004,0.090960003,0.090960003,28000000,0.089286,0.0866071009,0.08691945902
1982-01-19,0.088728003,0.089844003,0.088728003,0.089844003,55507200,0.090960003,0.0861607008,0.08709803916
1982-01-20,0.090402,0.090960003,0.090402,0.090402,25827200,0.088728003,0.0859933004,0.08729893916
1982-01-21,0.092076004,0.092634,0.092076004,0.092076004,33331200,0.090402,0.0867188007,0.08751099924
1982-01-22,0.092634,0.093192004,0.092634,0.092634,24259200,0.092076004,0.08710940040000001,0.08772305930000002
1982-01-25,0.089844003,0.090402,0.089844003,0.090402,44710400,0.092634,0.087779101,0.08783467941999999
1982-01-26,0.086496003,0.087612003,0.086496003,0.087612003,21212800,0.089844003,0.0883930013,0.08782351949999999
1982-01-27,0.087053999,0.088169999,0.087053999,0.087053999,31360000,0.086496003,0.0891185016,0.08794629954
1982-01-28,0.089844003,0.090402,0.089844003,0.089844003,39603200,0.087053999,0.0897324018,0.08814719968000001
1982-01-29,0.090960003,0.091518,0.090960003,0.090960003,53155200,0.089844003,0.08989980210000001,0.08833693974
1982-02-01,0.089844003,0.090960003,0.089844003,0.090960003,38528000,0.090960003,0.0897882021,0.08844855986000001
1982-02-02,0.090402,0.091518,0.090402,0.090402,54275200,0.089844003,0.0899556018,0.08857133991999999
1982-02-03,0.090402,0.090960003,0.090402,0.090402,31472000,0.090402,0.0899556018,0.0886829599
1982-02-04,0.088169999,0.088728003,0.088169999,0.088728003,22041600,0.090402,0.0895650013,0.08882805994
1982-02-05,0.088169999,0.088728003,0.088169999,0.088169999,40297600,0.088169999,0.08911860120000001,0.08898431991999999
1982-02-08,0.082589,0.083146997,0.082589,0.083146997,31696000,0.088169999,0.08839310090000001,0.08899547998000001
1982-02-09,0.082589,0.083146997,0.082589,0.082589,57904000,0.082589,0.0880024006,0.08896200004
1982-02-10,0.083705001,0.084262997,0.083705001,0.083705001,38796800,0.082589,0.08766750079999999,0.08897316012
1982-02-11,0.082589,0.083146997,0.082589,0.083146997,24528000,0.083705001,0.08694200049999999,0.08896200018
1982-02-12,0.083705001,0.084262997,0.083705001,0.083705001,19644800,0.082589,0.0862165003,0.08896200018
1982-02-16,0.082030997,0.082589,0.082030997,0.082589,34316800,0.083705001,0.08543519969999999,0.08895084012
1982-02-17,0.083146997,0.083705001,0.083146997,0.083146997,25580800,0.082030997,0.08470969939999999,0.08891736004
1982-02-18,0.084262997,0.084821001,0.084262997,0.084262997,28380800,0.083146997,0.08409579910000001,0.08889504004000001
1982-02-19,0.083705001,0.084262997,0.083705001,0.084262997,13596800,0.084262997,0.08364929930000001,0.08889504004000001
1982-02-22,0.082589,0.083146997,0.082589,0.083146997,26633600,0.083705001,0.0830911994,0.0888615601
1982-02-23,0.081473,0.082030997,0.081473,0.082030997,34540800,0.082589,0.08297959939999999,0.08880576016
